direction_color,rowDate,rowDateRaw,rowDateTimestamp,last_close,last_open,last_max,last_min,volume,volumeRaw,change_precent,last_closeRaw,last_openRaw,last_maxRaw,last_minRaw,change_precentRaw
greenFont,"Oct 15, 2017",1508025600,2017-10-15T00:00:00Z,1.2624,1.2478,1.2631,1.2448,,0,1.27,1.26240003108978,1.24779999256134,1.26310002803802,1.24479997158051,1.2674473634962011
redFont,"Oct 08, 2017",1507420800,2017-10-08T00:00:00Z,1.2466,1.2533,1.2560,1.2431,,0,-0.54,1.24660003185272,1.25325000286102,1.25600004196167,1.24310004711151,-0.5425192649886107
greenFont,"Oct 01, 2017",1506816000,2017-10-01T00:00:00Z,1.2534,1.2475,1.2599,1.2446,,0,0.54,1.25339996814728,1.24749994277954,1.25989997386932,1.24460005760193,0.5374123237556585
greenFont,"Sep 24, 2017",1506211200,2017-09-24T00:00:00Z,1.2467,1.2335,1.2529,1.2311,,0,1.06,1.24670004844666,1.23350000381470,1.25290000438690,1.23109996318817,1.0619348104169637
greenFont,"Sep 17, 2017",1505606400,2017-09-17T00:00:00Z,1.2336,1.2195,1.2392,1.2170,,0,1.18,1.23360002040863,1.21949994564056,1.23915004730225,1.21704995632172,1.1811027856472103
greenFont,"Sep 10, 2017",1505001600,2017-09-10T00:00:00Z,1.2192,1.2158,1.2241,1.2080,,0,0.33,1.21920001506805,1.21584999561310,1.22405004501343,1.20799994468689,0.3291695098876019
redFont,"Sep 03, 2017",1504396800,2017-09-03T00:00:00Z,1.2152,1.2401,1.2430,1.2059,,0,-1.95,1.21519994735718,1.24014997482300,1.24300003051758,1.20589995384216,-1.9525642452351488
redFont,"Aug 27, 2017",1503792000,2017-08-27T00:00:00Z,1.2394,1.2475,1.2665,1.2339,,0,-0.68,1.23940002918243,1.24749994277954,1.26645004749298,1.23389995098114,-0.6811427125955258
redFont,"Aug 20, 2017",1503187200,2017-08-20T00:00:00Z,1.2479,1.2568,1.2608,1.2463,,0,-0.83,1.24790000915527,1.25680005550385,1.26084995269775,1.24629998207092,-0.8343892664655406
redFont,"Aug 13, 2017",1502582400,2017-08-13T00:00:00Z,1.2584,1.2672,1.2780,1.2555,,0,-0.76,1.25839996337891,1.26715004444122,1.27795004844666,1.25549995899200,-0.7649286107360425
greenFont,"Aug 06, 2017",1501977600,2017-08-06T00:00:00Z,1.2681,1.2649,1.2754,1.2629,,0,0.25,1.26810002326965,1.26489996910095,1.27540004253387,1.26285004615784,0.24506226164557304
greenFont,"Jul 30, 2017",1501372800,2017-07-30T00:00:00Z,1.2650,1.2440,1.2669,1.2431,,0,1.75,1.26499998569489,1.24402499198914,1.26689994335175,1.24310004711151,1.753542645754802
redFont,"Jul 23, 2017",1500768000,2017-07-23T00:00:00Z,1.2432,1.2538,1.2576,1.2414,,0,-0.84,1.24319994449615,1.25384998321533,1.25755000114441,1.24140000343323,-0.8375267833428481
redFont,"Jul 16, 2017",1500163200,2017-07-16T00:00:00Z,1.2537,1.2645,1.2703,1.2522,,0,-0.81,1.25370001792908,1.26454997062683,1.27030003070831,1.25215005874634,-0.8148765641615968
redFont,"Jul 09, 2017",1499558400,2017-07-09T00:00:00Z,1.2640,1.2879,1.2945,1.2642,,0,-1.83,1.26400005817413,1.28789997100830,1.29449999332428,1.26415002346039,-1.8328659149212585
redFont,"Jul 02, 2017",1498953600,2017-07-02T00:00:00Z,1.2876,1.2966,1.3016,1.2859,,0,-0.69,1.28760004043579,1.29659998416901,1.30159997940063,1.28589999675751,-0.6864579530939852
redFont,"Jun 25, 2017",1498348800,2017-06-25T00:00:00Z,1.2965,1.3267,1.3274,1.2948,,0,-2.28,1.29649996757507,1.32669997215271,1.32739996910095,1.29480004310608,-2.276325108278805
greenFont,"Jun 18, 2017",1497744000,2017-06-18T00:00:00Z,1.3267,1.3217,1.3349,1.3191,,0,0.42,1.32669997215271,1.32169997692108,1.33490002155304,1.31910002231598,0.4162851148360488
redFont,"Jun 11, 2017",1497139200,2017-06-11T00:00:00Z,1.3212,1.3458,1.3472,1.3165,,0,-1.92,1.32120001316071,1.34580004215240,1.34720003604889,1.31649994850159,-1.915366714588792
redFont,"Jun 04, 2017",1496534400,2017-06-04T00:00:00Z,1.3470,1.3493,1.3541,1.3422,,0,-0.09,1.34700000286102,1.34930002689362,1.35409998893738,1.34220004081726,-0.08900465368970896
greenFont,"May 28, 2017",1495929600,2017-05-28T00:00:00Z,1.3482,1.3447,1.3548,1.3426,,0,0.27,1.34819996356964,1.34469997882843,1.35479998588562,1.34259998798370,0.26773772395154966
redFont,"May 21, 2017",1495324800,2017-05-21T00:00:00Z,1.3446,1.3520,1.3542,1.3388,,0,-0.50,1.34459996223450,1.35199999809265,1.35420000553131,1.33879995346069,-0.5031859859836663
redFont,"May 14, 2017",1494720000,2017-05-14T00:00:00Z,1.3514,1.3696,1.3723,1.3509,,0,-1.43,1.35140001773834,1.36960005760193,1.37230002880096,1.35090005397797,-1.4296158296017865
greenFont,"May 07, 2017",1494115200,2017-05-07T00:00:00Z,1.3710,1.3665,1.3772,1.3642,,0,0.42,1.37100005149841,1.36650002002716,1.37720000743866,1.36419999599457,0.4248468057636826
redFont,"Apr 30, 2017",1493510400,2017-04-30T00:00:00Z,1.3652,1.3655,1.3795,1.3636,,0,0.00,1.36520004272461,1.36549997329712,1.37950003147125,1.36360001564026,0
greenFont,"Apr 23, 2017",1492905600,2017-04-23T00:00:00Z,1.3652,1.3498,1.3699,1.3410,,0,1.13,1.36520004272461,1.34979999065399,1.36989998817444,1.34099996089935,1.133419912181699
greenFont,"Apr 16, 2017",1492300800,2017-04-16T00:00:00Z,1.3499,1.3323,1.3526,1.3262,,0,1.30,1.34990000724792,1.33229994773865,1.35259997844696,1.32620000839233,1.298214750087025
redFont,"Apr 09, 2017",1491696000,2017-04-09T00:00:00Z,1.3326,1.3401,1.3428,1.3221,,0,-0.60,1.33259999752045,1.34010004997253,1.34280002117157,1.32210004329681,-0.5967489281298548
greenFont,"Apr 02, 2017",1491091200,2017-04-02T00:00:00Z,1.3406,1.3304,1.3457,1.3300,,0,0.70,1.34060001373291,1.33039999008179,1.34570002555847,1.33000004291534,0.6985648143750357
redFont,"Mar 26, 2017",1490486400,2017-03-26T00:00:00Z,1.3313,1.3377,1.3416,1.3277,,0,-0.49,1.33130002021790,1.33770000934601,1.34159994125366,1.32770001888275,-0.49331206414122203
greenFont,"Mar 19, 2017",1489881600,2017-03-19T00:00:00Z,1.3379,1.3345,1.3410,1.3264,,0,0.22,1.33790004253387,1.33449995517731,1.34099996089935,1.32640004158020,0.21722878681901717
redFont,"Mar 12, 2017",1489276800,2017-03-12T00:00:00Z,1.3350,1.3457,1.3496,1.3276,,0,-0.90,1.33500003814697,1.34570002555847,1.34959995746613,1.32760000228882,-0.8982244178784692
greenFont,"Mar 05, 2017",1488672000,2017-03-05T00:00:00Z,1.3471,1.3375,1.3536,1.3371,,0,0.70,1.34710001945496,1.33749997615814,1.35360002517700,1.33710002899170,0.7026994126691797
greenFont,"Feb 26, 2017",1488067200,2017-02-26T00:00:00Z,1.3377,1.3104,1.3438,1.3083,,0,2.18,1.33770000934601,1.31040000915527,1.34379994869232,1.30830001831055,2.1847052782371152
redFont,"Feb 19, 2017",1487462400,2017-02-19T00:00:00Z,1.3091,1.3104,1.3210,1.3055,,0,-0.06,1.30910003185272,1.31040000915527,1.32099997997284,1.30550003051758,-0.061074396095525986
greenFont,"Feb 12, 2017",1486857600,2017-02-12T00:00:00Z,1.3099,1.3090,1.3127,1.3009,,0,0.14,1.30990004539490,1.30900001525879,1.31270003318787,1.30089998245239,0.13760876788413748
greenFont,"Feb 05, 2017",1486252800,2017-02-05T00:00:00Z,1.3081,1.3026,1.3216,1.3008,,0,0.45,1.30809998512268,1.30260002613068,1.32159996032715,1.30079996585846,0.44536657291976645
redFont,"Jan 29, 2017",1485648000,2017-01-29T00:00:00Z,1.3023,1.3147,1.3170,1.2968,,0,-0.99,1.30229997634888,1.31470000743866,1.31700003147125,1.29680001735687,-0.9883685520216274
redFont,"Jan 22, 2017",1485043200,2017-01-22T00:00:00Z,1.3153,1.3324,1.3337,1.3054,,0,-1.27,1.31529998779297,1.33239996433258,1.33369994163513,1.30540001392365,-1.2685829396672854
greenFont,"Jan 15, 2017",1484438400,2017-01-15T00:00:00Z,1.3322,1.3110,1.3388,1.3017,,0,1.59,1.33220005035400,1.31099998950958,1.33879995346069,1.30169999599457,1.593838971736332
redFont,"Jan 08, 2017",1483833600,2017-01-08T00:00:00Z,1.3113,1.3237,1.3296,1.3030,,0,-0.93,1.31130003929138,1.32369995117188,1.32959997653961,1.30299997329712,-0.929284828952347
redFont,"Jan 01, 2017",1483228800,2017-01-01T00:00:00Z,1.3236,1.3438,1.3461,1.3175,,0,-1.47,1.32360005378723,1.34379994869232,1.34609997272491,1.31749999523163,-1.466532521826694
redFont,"Dec 25, 2016",1482624000,2016-12-25T00:00:00Z,1.3433,1.3531,1.3600,1.3401,,0,-0.76,1.34329998493195,1.35309994220734,1.36000001430511,1.34010004997253,-0.760936765179439
greenFont,"Dec 18, 2016",1482019200,2016-12-18T00:00:00Z,1.3536,1.3340,1.3558,1.3317,,0,1.50,1.35360002517700,1.33399999141693,1.35580003261566,1.33169996738434,1.4996985800004443
greenFont,"Dec 11, 2016",1481414400,2016-12-11T00:00:00Z,1.3336,1.3155,1.3421,1.3082,,0,1.19,1.33360004425049,1.31550002098083,1.34210002422333,1.30820000171661,1.1912969526238817
redFont,"Dec 04, 2016",1480809600,2016-12-04T00:00:00Z,1.3179,1.3297,1.3359,1.3152,,0,-0.87,1.31789994239807,1.32969999313354,1.33589994907379,1.31519997119904,-0.8650520117133229
redFont,"Nov 27, 2016",1480204800,2016-11-27T00:00:00Z,1.3294,1.3520,1.3539,1.3253,,0,-1.74,1.32939994335175,1.35199999809265,1.35389995574951,1.32529997825623,-1.7442794300892075
greenFont,"Nov 20, 2016",1479600000,2016-11-20T00:00:00Z,1.3530,1.3500,1.3537,1.3376,,0,0.21,1.35300004482269,1.35000002384186,1.35370004177094,1.33759999275208,0.2147992222831136
redFont,"Nov 13, 2016",1478995200,2016-11-13T00:00:00Z,1.3501,1.3524,1.3590,1.3399,,0,-0.31,1.35010004043579,1.35239994525909,1.35899996757507,1.33990001678467,-0.31012195383849883
greenFont,"Nov 06, 2016",1478390400,2016-11-06T00:00:00Z,1.3543,1.3406,1.3551,1.3263,,0,1.04,1.35430002212524,1.34060001373291,1.35510003566742,1.32630002498627,1.037006996564404
greenFont,"Oct 30, 2016",1477785600,2016-10-30T00:00:00Z,1.3404,1.3395,1.3466,1.3351,,0,0.04,1.34039998054504,1.33949995040894,1.34660005569458,1.33510005474091,0.044781337081994235
greenFont,"Oct 23, 2016",1477180800,2016-10-23T00:00:00Z,1.3398,1.3333,1.3433,1.3275,,0,0.49,1.33980000019073,1.33329999446869,1.34329998493195,1.32749998569489,0.48751261899090503
greenFont,"Oct 16, 2016",1476576000,2016-10-16T00:00:00Z,1.3333,1.3139,1.3356,1.3004,,0,1.47,1.33329999446869,1.31389999389648,1.33560001850128,1.30040001869202,1.4687963336519976
redFont,"Oct 09, 2016",1475971200,2016-10-09T00:00:00Z,1.3140,1.3280,1.3308,1.3103,,0,-1.19,1.31400001049042,1.32799994945526,1.33080005645752,1.31029999256134,-1.18814852770967
greenFont,"Oct 02, 2016",1475366400,2016-10-02T00:00:00Z,1.3298,1.3134,1.3314,1.3067,,0,1.29,1.32980000972748,1.31340003013611,1.33140003681183,1.30669999122620,1.2872315668466985
redFont,"Sep 25, 2016",1474761600,2016-09-25T00:00:00Z,1.3129,1.3167,1.3282,1.3046,,0,-0.30,1.31289994716644,1.31669998168945,1.32819998264313,1.30460000038147,-0.29617642178267123
redFont,"Sep 18, 2016",1474156800,2016-09-18T00:00:00Z,1.3168,1.3209,1.3243,1.2997,,0,-0.31,1.31679999828339,1.32089996337891,1.32430005073547,1.29970002174377,-0.31039179416979923
greenFont,"Sep 11, 2016",1473552000,2016-09-11T00:00:00Z,1.3209,1.3044,1.3249,1.3027,,0,1.23,1.32089996337891,1.30439996719360,1.32490003108978,1.30270004272461,1.2339001682524486
greenFont,"Sep 04, 2016",1472947200,2016-09-04T00:00:00Z,1.3048,1.2993,1.3054,1.2820,,0,0.38,1.30480003356934,1.29929995536804,1.30540001392365,1.28199994564056,0.38467418711761026
redFont,"Aug 28, 2016",1472342400,2016-08-28T00:00:00Z,1.2998,1.2996,1.3149,1.2973,,0,-0.04,1.29980003833771,1.29960000514984,1.31490004062653,1.29729998111725,-0.03844987768693934
greenFont,"Aug 21, 2016",1471737600,2016-08-21T00:00:00Z,1.3003,1.2870,1.3012,1.2830,,0,1.02,1.30030000209808,1.28699994087219,1.30120003223419,1.28299999237061,1.0177150638606818
redFont,"Aug 14, 2016",1471132800,2016-08-14T00:00:00Z,1.2872,1.2954,1.2976,1.2761,,0,-0.59,1.28719997406006,1.29540002346039,1.29760003089905,1.27610003948212,-0.5869685505870351
redFont,"Aug 07, 2016",1470528000,2016-08-07T00:00:00Z,1.2948,1.3177,1.3191,1.2922,,0,-1.67,1.29480004310608,1.31770002841949,1.31910002231598,1.29219996929169,-1.6707134876966623
greenFont,"Jul 31, 2016",1469923200,2016-07-31T00:00:00Z,1.3168,1.3028,1.3202,1.2995,,0,1.06,1.31679999828339,1.30280005931854,1.32019996643066,1.29949998855591,1.0590963368441444
redFont,"Jul 24, 2016",1469318400,2016-07-24T00:00:00Z,1.3030,1.3140,1.3253,1.3000,,0,-0.73,1.30299997329712,1.31400001049042,1.32529997825623,1.29999995231628,-0.7313761370901969
greenFont,"Jul 17, 2016",1468713600,2016-07-17T00:00:00Z,1.3126,1.2947,1.3186,1.2925,,0,1.19,1.31260001659393,1.29470002651215,1.31860005855560,1.29250001907349,1.1949787438734665
redFont,"Jul 10, 2016",1468108800,2016-07-10T00:00:00Z,1.2971,1.3047,1.3140,1.2859,,0,-0.56,1.29709994792938,1.30470001697540,1.31400001049042,1.28589999675751,-0.5596457718352875
greenFont,"Jul 03, 2016",1467504000,2016-07-03T00:00:00Z,1.3044,1.2915,1.3091,1.2829,,0,0.98,1.30439996719360,1.29149997234344,1.30910003185272,1.28289997577667,0.9831974613227792
redFont,"Jun 26, 2016",1466899200,2016-06-26T00:00:00Z,1.2917,1.2978,1.3121,1.2861,,0,-0.68,1.29170000553131,1.29779994487762,1.31210005283356,1.28610002994537,-0.6843030903855436
greenFont,"Jun 19, 2016",1466294400,2016-06-19T00:00:00Z,1.3006,1.2892,1.3102,1.2679,,0,0.86,1.30060005187988,1.28919994831085,1.31019997596741,1.26789999008179,0.8608029316516801
greenFont,"Jun 12, 2016",1465689600,2016-06-12T00:00:00Z,1.2895,1.2780,1.3088,1.2750,,0,0.86,1.28949999809265,1.27799999713898,1.30879998207092,1.27499997615814,0.8603861970838258
redFont,"Jun 05, 2016",1465084800,2016-06-05T00:00:00Z,1.2785,1.2938,1.2984,1.2653,,0,-1.15,1.27849996089935,1.29379999637604,1.29840004444122,1.26530003547668,-1.1520092580285382
redFont,"May 29, 2016",1464480000,2016-05-29T00:00:00Z,1.2934,1.3016,1.3145,1.2913,,0,-0.65,1.29340004920959,1.30159997940063,1.31449997425079,1.29130005836487,-0.652890374246159
redFont,"May 22, 2016",1463875200,2016-05-22T00:00:00Z,1.3019,1.3113,1.3190,1.2909,,0,-0.72,1.30190002918243,1.31130003929138,1.31900000572205,1.29089999198914,-0.716846627567379
greenFont,"May 15, 2016",1463270400,2016-05-15T00:00:00Z,1.3113,1.2925,1.3163,1.2836,,0,1.33,1.31130003929138,1.29250001907349,1.31630003452301,1.28359997272491,1.3291084553011578
greenFont,"May 08, 2016",1462665600,2016-05-08T00:00:00Z,1.2941,1.2909,1.3015,1.2770,,0,0.25,1.29410004615784,1.29089999198914,1.30149996280670,1.27699995040894,0.24789326737612863
greenFont,"May 01, 2016",1462060800,2016-05-01T00:00:00Z,1.2909,1.2550,1.2953,1.2460,,0,2.84,1.29089999198914,1.25499999523163,1.29530000686646,1.24600005149841,2.835971138304957
redFont,"Apr 24, 2016",1461456000,2016-04-24T00:00:00Z,1.2553,1.2675,1.2718,1.2497,,0,-0.92,1.25530004501343,1.26750004291534,1.27180004119873,1.24969995021820,-0.9234345147691795
redFont,"Apr 17, 2016",1460851200,2016-04-17T00:00:00Z,1.2670,1.2940,1.2992,1.2592,,0,-1.19,1.26699995994568,1.29400002956390,1.29920005798340,1.25919997692108,-1.1854639786095185
redFont,"Apr 10, 2016",1460246400,2016-04-10T00:00:00Z,1.2822,1.2987,1.3017,1.2748,,0,-1.28,1.28219997882843,1.29869997501373,1.30169999599457,1.27479994297028,-1.278103856367628
redFont,"Apr 03, 2016",1459641600,2016-04-03T00:00:00Z,1.2988,1.3012,1.3219,1.2950,,0,-0.18,1.29879999160767,1.30120003223419,1.32190001010895,1.29499995708466,-0.18444824524012343
redFont,"Mar 27, 2016",1459036800,2016-03-27T00:00:00Z,1.3012,1.3272,1.3287,1.2855,,0,-1.98,1.30120003223419,1.32720005512238,1.32869994640350,1.28550004959106,-1.9811641238499231
greenFont,"Mar 20, 2016",1458432000,2016-03-20T00:00:00Z,1.3275,1.3003,1.3298,1.2994,,0,2.11,1.32749998569489,1.30030000209808,1.32980000972748,1.29939997196198,2.1075315314127288
redFont,"Mar 13, 2016",1457827200,2016-03-13T00:00:00Z,1.3001,1.3212,1.3406,1.2921,,0,-1.58,1.30009996891022,1.32120001316071,1.34060001373291,1.29209995269775,-1.582135607833225
redFont,"Mar 06, 2016",1457222400,2016-03-06T00:00:00Z,1.3210,1.3315,1.3447,1.3166,,0,-0.79,1.32099997997284,1.33150005340576,1.34469997882843,1.31659996509552,-0.7885897868394707
redFont,"Feb 28, 2016",1456617600,2016-02-28T00:00:00Z,1.3315,1.3511,1.3589,1.3311,,0,-1.47,1.33150005340576,1.35109996795654,1.35889995098114,1.33109998703003,-1.4652518109880586
redFont,"Feb 21, 2016",1456012800,2016-02-21T00:00:00Z,1.3513,1.3765,1.3861,1.3503,,0,-1.84,1.35130000114441,1.37650001049042,1.38610005378723,1.35029995441437,-1.83786324583514
redFont,"Feb 14, 2016",1455408000,2016-02-14T00:00:00Z,1.3766,1.3852,1.3912,1.3651,,0,-0.58,1.37660002708435,1.38520002365112,1.39119994640350,1.36510002613068,-0.5849580374159464
redFont,"Feb 07, 2016",1454803200,2016-02-07T00:00:00Z,1.3847,1.3910,1.4017,1.3785,,0,-0.49,1.38469994068146,1.39100003242493,1.40170001983643,1.37849998474121,-0.4886852693123956
redFont,"Jan 31, 2016",1454198400,2016-01-31T00:00:00Z,1.3915,1.3973,1.4103,1.3637,,0,-0.42,1.39149999618530,1.39730000495911,1.41030001640320,1.36370003223419,-0.415086864182732
redFont,"Jan 24, 2016",1453593600,2016-01-24T00:00:00Z,1.3973,1.4118,1.4327,1.3948,,0,-1.02,1.39730000495911,1.41180002689362,1.43270003795624,1.39479994773865,-1.0200471230083137
redFont,"Jan 17, 2016",1452988800,2016-01-17T00:00:00Z,1.4117,1.4543,1.4691,1.4113,,0,-2.91,1.41170001029968,1.45430004596710,1.46909999847412,1.41129994392395,-2.9092149928884417
greenFont,"Jan 10, 2016",1452384000,2016-01-10T00:00:00Z,1.4540,1.4168,1.4554,1.4063,,0,2.61,1.45399999618530,1.41680002212524,1.45539999008179,1.40629994869232,2.6111460428993705
greenFont,"Jan 03, 2016",1451779200,2016-01-03T00:00:00Z,1.4170,1.3838,1.4180,1.3814,,0,2.32,1.41700005531311,1.38380002975464,1.41799998283386,1.38139998912811,2.317862809550384
greenFont,"Dec 27, 2015",1451174400,2015-12-27T00:00:00Z,1.3849,1.3816,1.3941,1.3814,,0,0.20,1.38489997386932,1.38160002231598,1.39409995079041,1.38139998912811,0.1953386770231343
redFont,"Dec 20, 2015",1450569600,2015-12-20T00:00:00Z,1.3822,1.3938,1.3996,1.3796,,0,-0.95,1.38220000267029,1.39380002021790,1.39960002899170,1.37960004806519,-0.9530593008790216
greenFont,"Dec 13, 2015",1449964800,2015-12-13T00:00:00Z,1.3955,1.3749,1.4001,1.3671,,0,1.45,1.39549994468689,1.37489998340607,1.40009999275208,1.36710000038147,1.446638893339802
greenFont,"Dec 06, 2015",1449360000,2015-12-06T00:00:00Z,1.3756,1.3366,1.3759,1.3363,,0,2.95,1.37559998035431,1.33659994602203,1.37590003013611,1.33630001544952,2.948658998088968
redFont,"Nov 29, 2015",1448755200,2015-11-29T00:00:00Z,1.3362,1.3366,1.3417,1.3291,,0,-0.07,1.33619999885559,1.33659994602203,1.34169995784760,1.32910001277924,-0.07478662099523027
greenFont,"Nov 22, 2015",1448150400,2015-11-22T00:00:00Z,1.3372,1.3337,1.3437,1.3277,,0,0.22,1.33720004558563,1.33369994163513,1.34370005130768,1.32770001888275,0.21734274880893553
greenFont,"Nov 15, 2015",1447545600,2015-11-15T00:00:00Z,1.3343,1.3322,1.3372,1.3244,,0,0.15,1.33430004119873,1.33220005035400,1.33720004558563,1.32439994812012,0.15012336099501739
greenFont,"Nov 08, 2015",1446940800,2015-11-08T00:00:00Z,1.3323,1.3301,1.3351,1.3222,,0,0.12,1.33229994773865,1.33010005950928,1.33510005474091,1.32219994068146,0.12023054235603176
greenFont,"Nov 01, 2015",1446336000,2015-11-01T00:00:00Z,1.3307,1.3075,1.3317,1.3034,,0,1.75,1.33070003986359,1.30750000476837,1.33169996738434,1.30340003967285,1.7510310718939854
redFont,"Oct 25, 2015",1445731200,2015-10-25T00:00:00Z,1.3078,1.3163,1.3281,1.3054,,0,-0.65,1.30780005455017,1.31630003452301,1.32809996604919,1.30540001392365,-0.6532965840796715
greenFont,"Oct 18, 2015",1445126400,2015-10-18T00:00:00Z,1.3164,1.2915,1.3200,1.2900,,0,1.96,1.31640005111694,1.29149997234344,1.32000005245209,1.28999996185303,1.9595713303833011
redFont,"Oct 11, 2015",1444521600,2015-10-11T00:00:00Z,1.2911,1.2952,1.3082,1.2830,,0,-0.25,1.29110002517700,1.29519999027252,1.30820000171661,1.28299999237061,-0.24723287166545352
redFont,"Oct 04, 2015",1443916800,2015-10-04T00:00:00Z,1.2943,1.3155,1.3176,1.2899,,0,-1.57,1.29429996013641,1.31550002098083,1.31760001182556,1.28989994525909,-1.566665134507445
redFont,"Sep 27, 2015",1443312000,2015-09-27T00:00:00Z,1.3149,1.3333,1.3457,1.3149,,0,-1.41,1.31490004062653,1.33329999446869,1.34570002555847,1.31490004062653,-1.4096049959746633
greenFont,"Sep 20, 2015",1442707200,2015-09-20T00:00:00Z,1.3337,1.3204,1.3417,1.3174,,0,0.83,1.33369994163513,1.32039999961853,1.34169995784760,1.31739997863770,0.8316260518122965
redFont,"Sep 13, 2015",1442102400,2015-09-13T00:00:00Z,1.3227,1.3260,1.3283,1.3011,,0,-0.26,1.32270002365112,1.32599997520447,1.32829999923706,1.30110001564026,-0.2639107765843603
redFont,"Sep 06, 2015",1441497600,2015-09-06T00:00:00Z,1.3262,1.3275,1.3311,1.3153,,0,-0.17,1.32620000839233,1.32749998569489,1.33109998703003,1.31529998779297,-0.16561332523651634
greenFont,"Aug 30, 2015",1440892800,2015-08-30T00:00:00Z,1.3284,1.3202,1.3329,1.3116,,0,0.63,1.32840001583099,1.32019996643066,1.33290004730225,1.31159996986389,0.628745270029484
greenFont,"Aug 23, 2015",1440288000,2015-08-23T00:00:00Z,1.3201,1.3184,1.3354,1.3146,,0,0.11,1.32009994983673,1.31840002536774,1.33539998531342,1.31459999084473,0.11374876494189887
greenFont,"Aug 16, 2015",1439683200,2015-08-16T00:00:00Z,1.3186,1.3087,1.3189,1.3022,,0,0.75,1.31860005855560,1.30869996547699,1.31889998912811,1.30219995975494,0.748783360248313
redFont,"Aug 09, 2015",1439078400,2015-08-09T00:00:00Z,1.3088,1.3131,1.3182,1.2950,,0,-0.32,1.30879998207092,1.31309998035431,1.31819999217987,1.29499995708466,-0.31987675593161685
greenFont,"Aug 02, 2015",1438473600,2015-08-02T00:00:00Z,1.3130,1.3095,1.3215,1.3049,,0,0.31,1.31299996376038,1.30949997901917,1.32149994373322,1.30490005016327,0.31323745891223
greenFont,"Jul 26, 2015",1437868800,2015-07-26T00:00:00Z,1.3089,1.3036,1.3095,1.2861,,0,0.31,1.30889999866486,1.30359995365143,1.30949997901917,1.28610002994537,0.3065329410547227
greenFont,"Jul 19, 2015",1437264000,2015-07-19T00:00:00Z,1.3049,1.2971,1.3103,1.2914,,0,0.60,1.30490005016327,1.29709994792938,1.31029999256134,1.29139995574951,0.601349359880978
greenFont,"Jul 12, 2015",1436659200,2015-07-12T00:00:00Z,1.2971,1.2672,1.3008,1.2669,,0,2.47,1.29709994792938,1.26719999313354,1.30079996585846,1.26689994335175,2.472740457511892
greenFont,"Jul 05, 2015",1436054400,2015-07-05T00:00:00Z,1.2658,1.2572,1.2782,1.2563,,0,0.67,1.26579999923706,1.25720000267029,1.27820003032684,1.25629997253418,0.6680422410817907
greenFont,"Jun 28, 2015",1435449600,2015-06-28T00:00:00Z,1.2574,1.2343,1.2635,1.2304,,0,2.08,1.25740003585815,1.23430001735687,1.26349997520447,1.23039996623993,2.078265672204202
greenFont,"Jun 21, 2015",1434844800,2015-06-21T00:00:00Z,1.2318,1.2267,1.2424,1.2217,,0,0.42,1.23179996013641,1.22669994831085,1.24240005016327,1.22169995307922,0.4239286641373854
redFont,"Jun 14, 2015",1434240000,2015-06-14T00:00:00Z,1.2266,1.2316,1.2361,1.2126,,0,-0.45,1.22660005092621,1.23160004615784,1.23609995841980,1.21259999275208,-0.45446968555837186
redFont,"Jun 07, 2015",1433635200,2015-06-07T00:00:00Z,1.2322,1.2441,1.2473,1.2201,,0,-0.94,1.23220002651215,1.24409997463226,1.24730002880096,1.22010004520416,-0.9405832850722947
redFont,"May 31, 2015",1433030400,2015-05-31T00:00:00Z,1.2439,1.2442,1.2565,1.2366,,0,-0.07,1.24389994144440,1.24419999122620,1.25650000572205,1.23660004138947,-0.07230319381893892
greenFont,"May 24, 2015",1432425600,2015-05-24T00:00:00Z,1.2448,1.2285,1.2539,1.2275,,0,1.38,1.24479997158051,1.22850000858307,1.25390005111694,1.22749996185303,1.3763289325864856
greenFont,"May 17, 2015",1431820800,2015-05-17T00:00:00Z,1.2279,1.2012,1.2324,1.1999,,0,2.22,1.22790002822876,1.20120000839233,1.23239994049072,1.19990003108978,2.2227788586319566
redFont,"May 10, 2015",1431216000,2015-05-10T00:00:00Z,1.2012,1.2078,1.2147,1.1919,,0,-0.49,1.20120000839233,1.20780003070831,1.21469998359680,1.19190001487732,-0.4887768372735087
redFont,"May 03, 2015",1430611200,2015-05-03T00:00:00Z,1.2071,1.2158,1.2183,1.1941,,0,-0.72,1.20710003376007,1.21580004692078,1.21829998493195,1.19410002231598,-0.7237364050030398
redFont,"Apr 26, 2015",1430006400,2015-04-26T00:00:00Z,1.2159,1.2182,1.2205,1.1943,,0,-0.17,1.21589994430542,1.21819996833801,1.22049999237061,1.19430005550385,-0.1724228210420386
redFont,"Apr 19, 2015",1429401600,2015-04-19T00:00:00Z,1.2180,1.2222,1.2307,1.2101,,0,-0.57,1.21800005435944,1.22220003604889,1.23070001602173,1.21010005474091,-0.5714260690760223
redFont,"Apr 12, 2015",1428796800,2015-04-12T00:00:00Z,1.2250,1.2577,1.2648,1.2087,,0,-2.48,1.22500002384186,1.25769996643066,1.26479995250702,1.20869994163513,-2.4836756243186815
greenFont,"Apr 05, 2015",1428192000,2015-04-05T00:00:00Z,1.2562,1.2452,1.2669,1.2386,,0,0.62,1.25619995594025,1.24520003795624,1.26689994335175,1.23860001564026,0.6247983974545351
