"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","26348","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25464","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","24288","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","22972","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","21600","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","21572","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","22540","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","23912","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","23000","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","23584","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25104","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","24728","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25880","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25752","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25736","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25828","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","27592","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","28048","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","28548","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","27908","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","31724","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","33672","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35932","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37356","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37976","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","39636","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40532","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41980","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41768","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41836","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41164","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40532","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37332","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","34760","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","33844","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","33772","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","34264","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","34912","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35036","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35368","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36784","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35412","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36328","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36532","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35864","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36504","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36284","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35664","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36056","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36380","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36536","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36468","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35864","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","35940","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36260","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36788","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36784","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","36888","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37388","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37272","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","38044","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","38564","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","37716","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","38700","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","39412","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40048","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40884","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41828","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","43036","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","44580","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","46296","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","47732","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","48768","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","48368","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","49348","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","49172","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","49380","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","44408","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","42384","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41740","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40556","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41360","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","40868","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41560","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","41972","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","46108","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","51236","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","56060","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","61972","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","64560","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","67132","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","68144","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","70668","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","73616","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16024","","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16732","","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","17300","","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","17504","","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","17092","","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16324","","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","15860","","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14848","","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14372","","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13828","","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13268","","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13048","","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","12612","","","","0"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","11936","","","","0"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","11440","","","","0"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","11656","","","","0"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","11400","","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","11692","","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","12348","","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","12776","","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13760","","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14844","","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14796","","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14800","","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14816","","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14784","","","","0"
"1996-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14624","","","","0"
"1996-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14280","","","","0"
"1997-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13552","","","","0"
"1997-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13384","","","","0"
"1997-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","13564","","","","0"
"1997-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14168","","","","0"
"1998-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","14904","","","","0"
"1998-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","15408","","","","0"
"1998-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","15812","","","","0"
"1998-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16372","","","","0"
"1999-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","17380","","","","0"
"1999-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16988","","","","0"
"1999-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","17124","","","","0"
"1999-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","16960","","","","0"
"2000-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","18444","","","","0"
"2000-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","20468","","","","0"
"2000-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","21420","","","","0"
"2000-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22152","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22516","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","21884","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","20788","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","19808","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","18700","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","18660","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","19476","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","20816","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","19932","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","20432","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22032","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","21680","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22956","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22952","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22912","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22884","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","24420","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","24884","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","25304","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","24432","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","27960","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","29628","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31636","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32948","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33520","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","34908","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","35716","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","37036","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36916","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","37228","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36668","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","36312","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","33724","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31444","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","30672","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","30604","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31008","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31380","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31428","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31648","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32996","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","31612","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","32620","","","","0"
