Date,Value,labels
2006-10-01T00:00:00,0.0300820419325433,2006-10-01T00:00:00
2006-11-01T00:00:00,0.037408759124087594,2006-11-01T00:00:00
2006-12-01T00:00:00,0.047706422018348627,2006-12-01T00:00:00
2007-01-01T00:00:00,0.03894927536231884,2007-01-01T00:00:00
2007-02-01T00:00:00,0.04831358249772106,2007-02-01T00:00:00
2007-03-01T00:00:00,0.05530371713508613,2007-03-01T00:00:00
2007-04-01T00:00:00,0.05475763016157989,2007-04-01T00:00:00
2007-05-01T00:00:00,0.049910873440285206,2007-05-01T00:00:00
2007-06-01T00:00:00,0.0626118067978533,2007-06-01T00:00:00
2007-07-01T00:00:00,0.05026455026455026,2007-07-01T00:00:00
2007-08-01T00:00:00,0.04741000877963126,2007-08-01T00:00:00
2007-09-01T00:00:00,0.04645048203330412,2007-09-01T00:00:00
2007-10-01T00:00:00,0.049557522123893805,2007-10-01T00:00:00
2007-11-01T00:00:00,0.047493403693931395,2007-11-01T00:00:00
2007-12-01T00:00:00,0.04115586690017513,2007-12-01T00:00:00
2008-01-01T00:00:00,0.03574542284219703,2008-01-01T00:00:00
2008-02-01T00:00:00,0.034782608695652174,2008-02-01T00:00:00
2008-03-01T00:00:00,0.029209621993127148,2008-03-01T00:00:00
2008-04-01T00:00:00,0.03234042553191489,2008-04-01T00:00:00
2008-05-01T00:00:00,0.03735144312393888,2008-05-01T00:00:00
2008-06-01T00:00:00,0.04377104377104377,2008-06-01T00:00:00
2008-07-01T00:00:00,0.03526448362720403,2008-07-01T00:00:00
2008-08-01T00:00:00,0.040234702430846606,2008-08-01T00:00:00
2008-09-01T00:00:00,0.02847571189279732,2008-09-01T00:00:00
2008-10-01T00:00:00,0.024451939291736932,2008-10-01T00:00:00
2008-11-01T00:00:00,0.020990764063811923,2008-11-01T00:00:00
2008-12-01T00:00:00,0.01934398654331371,2008-12-01T00:00:00
2009-01-01T00:00:00,0.011784511784511785,2009-01-01T00:00:00
2009-02-01T00:00:00,0.02100840336134454,2009-02-01T00:00:00
2009-03-01T00:00:00,0.009181969949916527,2009-03-01T00:00:00
2009-04-01T00:00:00,-0.00741962077493817,2009-04-01T00:00:00
